n,x,y,val,xT,yT
537.0000,-3.6602,6.4589,0,NaN,NaN
538.0000,-3.6660,6.4501,0,NaN,NaN
539.0000,-3.6690,6.4501,0,NaN,NaN
540.0000,-3.6748,6.4443,0,NaN,NaN
541.0000,-3.6778,6.4414,0,NaN,NaN
542.0000,-3.6836,6.4414,0,NaN,NaN
543.0000,-3.6836,6.4443,0,NaN,NaN
544.0000,-3.6807,6.4472,0,NaN,NaN
545.0000,-3.6719,6.4472,0,NaN,NaN
546.0000,-3.6660,6.4443,0,NaN,NaN
547.0000,-3.6690,6.4443,0,NaN,NaN
548.0000,-3.6719,6.4414,0,NaN,NaN
549.0000,-3.6778,6.4414,0,NaN,NaN
550.0000,-3.6748,6.4414,0,NaN,NaN
551.0000,-3.6690,6.4356,0,NaN,NaN
552.0000,-3.6660,6.4356,0,NaN,NaN
553.0000,-3.6660,6.4356,0,NaN,NaN
554.0000,-3.6690,6.4327,0,NaN,NaN
555.0000,-3.6690,6.4327,0,NaN,NaN
556.0000,-3.6690,6.4327,0,NaN,NaN
557.0000,-3.6690,6.4385,0,NaN,NaN
558.0000,-3.6660,6.4443,0,NaN,NaN
559.0000,-3.6660,6.4472,0,NaN,NaN
560.0000,-3.6660,6.4472,0,NaN,NaN
561.0000,-3.6573,6.4443,0,NaN,NaN
562.0000,-3.6485,6.4414,0,NaN,NaN
563.0000,-3.6426,6.4414,0,NaN,NaN
564.0000,-3.6426,6.4443,0,NaN,NaN
565.0000,-3.6426,6.4501,0,NaN,NaN
566.0000,-3.6426,6.4559,0,NaN,NaN
567.0000,-3.6456,6.4559,0,NaN,NaN
568.0000,-3.6485,6.4559,0,NaN,NaN
569.0000,-3.6485,6.4559,0,NaN,NaN
570.0000,-3.6456,6.4559,0,NaN,NaN
571.0000,-3.6397,6.4559,0,NaN,NaN
572.0000,-3.6368,6.4530,0,NaN,NaN
573.0000,-3.6368,6.4501,0,NaN,NaN
574.0000,-3.6368,6.4443,0,NaN,NaN
575.0000,-3.6368,6.4414,0,NaN,NaN
576.0000,-3.6251,6.4589,0,NaN,NaN
577.0000,-3.6046,6.4880,0,NaN,NaN
578.0000,-3.5724,6.5345,0,NaN,NaN
579.0000,-3.5080,6.6101,0,NaN,NaN
580.0000,-3.4494,6.7118,0,NaN,NaN
581.0000,-3.3557,6.8426,0,NaN,NaN
582.0000,-3.2883,6.9965,0,NaN,NaN
583.0000,-3.2209,7.1648,0,NaN,NaN
584.0000,-3.1623,7.3620,0,NaN,NaN
585.0000,-3.1008,7.5850,0,NaN,NaN
586.0000,-3.0128,7.8570,0,NaN,NaN
587.0000,-2.9249,8.1575,0,NaN,NaN
588.0000,-2.8281,8.4489,0,NaN,NaN
589.0000,-2.7636,8.7140,0,NaN,NaN
590.0000,-2.7109,8.9499,0,NaN,NaN
591.0000,-2.6903,9.1626,0,NaN,NaN
592.0000,-2.6551,9.3778,0,NaN,NaN
593.0000,-2.6229,9.6014,0,NaN,NaN
594.0000,-2.5583,9.8333,0,NaN,NaN
595.0000,-2.4938,10.0648,0,NaN,NaN
596.0000,-2.4293,10.2761,0,NaN,NaN
597.0000,-2.3764,10.5099,0,NaN,NaN
598.0000,-2.3324,10.7233,0,NaN,NaN
599.0000,-2.2972,10.9167,0,NaN,NaN
600.0000,-2.2796,11.0785,0,NaN,NaN
601.0000,-2.2532,11.2175,0,NaN,NaN
602.0000,-2.2092,11.3365,0,NaN,NaN
603.0000,-2.1446,11.4356,0,NaN,NaN
604.0000,-2.0654,11.5488,0,NaN,NaN
605.0000,-1.9861,11.6958,0,NaN,NaN
606.0000,-1.9098,11.8229,0,NaN,NaN
607.0000,-1.8422,11.9471,0,NaN,NaN
608.0000,-1.7835,12.0119,0,NaN,NaN
609.0000,-1.7307,12.0880,0,NaN,NaN
610.0000,-1.6866,12.1218,0,NaN,NaN
611.0000,-1.6426,12.1528,0,NaN,NaN
612.0000,-1.6014,12.1584,0,NaN,NaN
613.0000,-1.5545,12.1387,0,NaN,NaN
614.0000,-1.5221,12.1134,0,NaN,NaN
615.0000,-1.4869,12.0683,0,NaN,NaN
616.0000,-1.4722,12.0401,0,NaN,NaN
617.0000,-1.4605,12.0035,0,NaN,NaN
618.0000,-1.4546,11.9724,0,NaN,NaN
619.0000,-1.4458,11.9442,0,NaN,NaN
620.0000,-1.4370,11.9301,0,NaN,NaN
621.0000,-1.4282,11.9301,0,NaN,NaN
622.0000,-1.4282,11.9160,0,NaN,NaN
623.0000,-1.4282,11.9048,0,NaN,NaN
624.0000,-1.4282,11.9048,0,NaN,NaN
625.0000,-1.4252,11.9217,0,NaN,NaN
626.0000,-1.4252,11.9358,0,NaN,NaN
627.0000,-1.4252,11.9358,0,NaN,NaN
628.0000,-1.4282,11.9301,0,NaN,NaN
629.0000,-1.4252,11.9245,0,NaN,NaN
630.0000,-1.4252,11.9217,0,NaN,NaN
631.0000,-1.4223,11.9358,0,NaN,NaN
632.0000,-1.4076,11.9499,0,NaN,NaN
633.0000,-1.3958,11.9612,0,NaN,NaN
634.0000,-1.3812,11.9583,0,NaN,NaN
635.0000,-1.3635,11.9555,0,NaN,NaN
636.0000,-1.3488,11.9527,0,NaN,NaN
637.0000,-1.3342,11.9499,0,NaN,NaN
638.0000,-1.3312,11.9499,0,NaN,NaN
639.0000,-1.3253,11.9527,0,NaN,NaN
640.0000,-1.3224,11.9583,0,NaN,NaN
641.0000,-1.3195,11.9640,0,NaN,NaN
642.0000,-1.3165,11.9668,0,NaN,NaN
643.0000,-1.3107,11.9668,0,NaN,NaN
644.0000,-1.3048,11.9668,0,NaN,NaN
645.0000,-1.2989,11.9668,0,NaN,NaN
646.0000,-1.2930,11.9640,0,NaN,NaN
647.0000,-1.2872,11.9668,0,NaN,NaN
648.0000,-1.2842,11.9724,0,NaN,NaN
649.0000,-1.2783,11.9781,0,NaN,NaN
650.0000,-1.2842,11.9781,0,NaN,NaN
651.0000,-1.2901,11.9753,0,NaN,NaN
652.0000,-1.2930,11.9753,0,NaN,NaN
653.0000,-1.2842,11.9753,0,NaN,NaN
654.0000,-1.2783,11.9724,0,NaN,NaN
655.0000,-1.2783,11.9696,0,NaN,NaN
656.0000,-1.2754,11.9696,0,NaN,NaN
657.0000,-1.2695,11.9696,0,NaN,NaN
658.0000,-1.2607,11.9696,0,NaN,NaN
659.0000,-1.2578,11.9696,0,NaN,NaN
660.0000,-1.2578,11.9696,0,NaN,NaN
661.0000,-1.2637,11.9696,0,NaN,NaN
662.0000,-1.2695,11.9640,0,NaN,NaN
663.0000,-1.2695,11.9555,0,NaN,NaN
664.0000,-1.2695,11.9471,0,NaN,NaN
665.0000,-1.2695,11.9471,0,NaN,NaN
666.0000,-1.2666,11.9471,0,NaN,NaN
667.0000,-1.2666,11.9499,0,NaN,NaN
668.0000,-1.2695,11.9527,0,NaN,NaN
669.0000,-1.2548,11.9527,0,NaN,NaN
670.0000,-1.2372,11.9471,0,NaN,NaN
671.0000,-1.2255,11.9442,0,NaN,NaN
672.0000,-1.2284,11.9442,0,NaN,NaN
673.0000,-1.2343,11.9442,0,NaN,NaN
674.0000,-1.2313,11.9414,0,NaN,NaN
675.0000,-1.2255,11.9471,0,NaN,NaN
676.0000,-1.2196,11.9555,0,NaN,NaN
677.0000,-1.2225,11.9612,0,NaN,NaN
678.0000,-1.2196,11.9612,0,NaN,NaN
679.0000,-1.2196,11.9583,0,NaN,NaN
680.0000,-1.2166,11.9583,0,NaN,NaN
681.0000,-1.2196,11.9583,0,NaN,NaN
682.0000,-1.2196,11.9583,0,NaN,NaN
683.0000,-1.2196,11.9555,0,NaN,NaN
684.0000,-1.2196,11.9555,0,NaN,NaN
685.0000,-1.2196,11.9555,0,NaN,NaN
686.0000,-1.2196,11.9527,0,NaN,NaN
687.0000,-1.2225,11.9499,0,NaN,NaN
688.0000,-1.2255,11.9527,0,NaN,NaN
689.0000,-1.2284,11.9583,0,NaN,NaN
690.0000,-1.2284,11.9640,0,NaN,NaN
691.0000,-1.2284,11.9640,0,NaN,NaN
692.0000,-1.2255,11.9640,0,NaN,NaN
693.0000,-1.2225,11.9612,0,NaN,NaN
694.0000,-1.2225,11.9555,0,NaN,NaN
695.0000,-1.2196,11.9555,0,NaN,NaN
696.0000,-1.2166,11.9583,0,NaN,NaN
697.0000,-1.2137,11.9555,0,NaN,NaN
698.0000,-1.2108,11.9499,0,NaN,NaN
699.0000,-1.2078,11.9414,0,NaN,NaN
700.0000,-1.2049,11.9358,0,NaN,NaN
701.0000,-1.2049,11.9414,0,NaN,NaN
702.0000,-1.2020,11.9527,0,NaN,NaN
703.0000,-1.1990,11.9612,0,NaN,NaN
704.0000,-1.1990,11.9612,0,NaN,NaN
705.0000,-1.1990,11.9640,0,NaN,NaN
706.0000,-1.2020,11.9640,0,NaN,NaN
707.0000,-1.1990,11.9668,0,NaN,NaN
708.0000,-1.1990,11.9668,0,NaN,NaN
709.0000,-1.1990,11.9640,0,NaN,NaN
710.0000,-1.1961,11.9583,0,NaN,NaN
711.0000,-1.1961,11.9527,0,NaN,NaN
712.0000,-1.1961,11.9499,0,NaN,NaN
713.0000,-1.1990,11.9442,0,NaN,NaN
714.0000,-1.1990,11.9414,0,NaN,NaN
715.0000,-1.1961,11.9386,0,NaN,NaN
716.0000,-1.1931,11.9386,0,NaN,NaN
717.0000,-1.1873,11.9386,0,NaN,NaN
718.0000,-1.1814,11.9358,0,NaN,NaN
719.0000,-1.1726,11.9471,0,NaN,NaN
720.0000,-1.1667,11.9555,0,NaN,NaN
721.0000,-1.1608,11.9527,0,NaN,NaN
722.0000,-1.1608,11.9414,0,NaN,NaN
723.0000,-1.1579,11.9273,0,NaN,NaN
724.0000,-1.1638,11.9273,0,NaN,NaN
725.0000,-1.1726,11.9273,0,NaN,NaN
726.0000,-1.1785,11.9273,0,NaN,NaN
727.0000,-1.1814,11.9330,0,NaN,NaN
728.0000,-1.1843,11.9414,0,NaN,NaN
729.0000,-1.1814,11.9471,0,NaN,NaN
730.0000,-1.1755,11.9442,0,NaN,NaN
731.0000,-1.1667,11.9386,0,NaN,NaN
732.0000,-1.1696,11.9330,0,NaN,NaN
733.0000,-1.1696,11.9330,0,NaN,NaN
734.0000,-1.1726,11.9358,0,NaN,NaN
735.0000,-1.1726,11.9330,0,NaN,NaN
736.0000,-1.1696,11.9330,0,NaN,NaN
737.0000,-1.1667,11.9330,0,NaN,NaN
738.0000,-1.1608,11.9386,0,NaN,NaN
739.0000,-1.1549,11.9414,0,NaN,NaN
740.0000,-1.1520,11.9386,0,NaN,NaN
741.0000,-1.1491,11.9330,0,NaN,NaN
742.0000,-1.1491,11.9301,0,NaN,NaN
743.0000,-1.1432,11.9330,0,NaN,NaN
744.0000,-1.1344,11.9358,0,NaN,NaN
745.0000,-1.1256,11.9414,0,NaN,NaN
746.0000,-1.1285,11.9442,0,NaN,NaN
747.0000,-1.1432,11.9471,0,NaN,NaN
748.0000,-1.1549,11.9527,0,NaN,NaN
749.0000,-1.1549,11.9583,0,NaN,NaN
750.0000,-1.1432,11.9640,0,NaN,NaN
751.0000,-1.1314,11.9555,0,NaN,NaN
752.0000,-1.1256,11.9471,0,NaN,NaN
753.0000,-1.1285,11.9527,0,NaN,NaN
754.0000,-1.1403,11.9612,0,NaN,NaN
755.0000,-1.1432,11.9724,0,NaN,NaN
756.0000,-1.1461,11.9724,0,NaN,NaN
757.0000,-1.1461,11.9612,0,NaN,NaN
758.0000,-1.1432,11.9442,0,NaN,NaN
759.0000,-1.1373,11.9301,0,NaN,NaN
760.0000,-1.1344,11.9330,0,NaN,NaN
761.0000,-1.1285,11.9386,0,NaN,NaN
762.0000,-1.1285,11.9471,0,NaN,NaN
763.0000,-1.1256,11.9442,0,NaN,NaN
764.0000,-1.1285,11.9414,0,NaN,NaN
765.0000,-1.1344,11.9386,0,NaN,NaN
766.0000,-1.1344,11.9386,0,NaN,NaN
767.0000,-1.1285,11.9386,0,NaN,NaN
768.0000,-1.1256,11.9386,0,NaN,NaN
769.0000,-1.1285,11.9330,0,NaN,NaN
770.0000,-1.1314,11.9273,0,NaN,NaN
771.0000,-1.1314,11.9245,0,NaN,NaN
772.0000,-1.1314,11.9273,0,NaN,NaN
773.0000,-1.1314,11.9273,0,NaN,NaN
774.0000,-1.1344,11.9245,0,NaN,NaN
775.0000,-1.1403,11.9273,0,NaN,NaN
776.0000,-1.1432,11.9301,0,NaN,NaN
777.0000,-1.1373,11.9358,0,NaN,NaN
778.0000,-1.1314,11.9358,0,NaN,NaN
779.0000,-1.1285,11.9358,0,NaN,NaN
780.0000,-1.1285,11.9358,0,NaN,NaN
781.0000,-1.1256,11.9358,0,NaN,NaN
782.0000,-1.1168,11.9358,0,NaN,NaN
783.0000,-1.1109,11.9499,0,NaN,NaN
784.0000,-1.1109,11.9612,0,NaN,NaN
785.0000,-1.1168,11.9724,0,NaN,NaN
786.0000,-1.1197,11.9696,0,NaN,NaN
787.0000,-1.1226,11.9724,0,NaN,NaN
788.0000,-1.1226,11.9753,0,NaN,NaN
789.0000,-1.1226,11.9724,0,NaN,NaN
790.0000,-1.1226,11.9668,0,NaN,NaN
791.0000,-1.1226,11.9555,0,NaN,NaN
792.0000,-1.1197,11.9527,0,NaN,NaN
793.0000,-1.1168,11.9499,0,NaN,NaN
794.0000,-1.1168,11.9555,0,NaN,NaN
795.0000,-1.1168,11.9640,0,NaN,NaN
796.0000,-1.1138,11.9696,0,NaN,NaN
797.0000,-1.1138,11.9724,0,NaN,NaN
798.0000,-1.1138,11.9696,0,NaN,NaN
799.0000,-1.1109,11.9612,0,NaN,NaN
800.0000,-1.1109,11.9555,0,NaN,NaN
801.0000,-1.1079,11.9471,0,NaN,NaN
802.0000,-1.1079,11.9442,0,NaN,NaN
803.0000,-1.1079,11.9555,0,NaN,NaN
804.0000,-1.1109,11.9668,0,NaN,NaN
805.0000,-1.1168,11.9781,0,NaN,NaN
806.0000,-1.1226,11.9781,0,NaN,NaN
807.0000,-1.1256,11.9809,0,NaN,NaN
808.0000,-1.1285,11.9837,0,NaN,NaN
809.0000,-1.1314,11.9837,0,NaN,NaN
810.0000,-1.1314,11.9865,0,NaN,NaN
811.0000,-1.1285,11.9724,0,NaN,NaN
812.0000,-1.1256,11.9583,0,NaN,NaN
813.0000,-1.1256,11.9499,0,NaN,NaN
814.0000,-1.1256,11.9555,0,NaN,NaN
815.0000,-1.1226,11.9696,0,NaN,NaN
816.0000,-1.1197,11.9781,0,NaN,NaN
817.0000,-1.1197,11.9809,0,NaN,NaN
818.0000,-1.1197,11.9753,0,NaN,NaN
819.0000,-1.1197,11.9696,0,NaN,NaN
820.0000,-1.1226,11.9724,0,NaN,NaN
821.0000,-1.1197,11.9696,0,NaN,NaN
822.0000,-1.1109,11.9640,0,NaN,NaN
823.0000,-1.0815,11.9527,0,NaN,NaN
824.0000,-1.0492,11.9442,0,NaN,NaN
825.0000,-1.0139,11.9583,0,NaN,NaN
826.0000,-0.9640,11.9837,0,NaN,NaN
827.0000,-0.8729,12.0288,0,NaN,NaN
828.0000,-0.7495,12.0542,0,NaN,NaN
829.0000,-0.6290,12.0993,0,NaN,NaN
830.0000,-0.5114,12.1415,0,NaN,NaN
831.0000,-0.4056,12.1894,0,NaN,NaN
832.0000,-0.2822,12.2204,0,NaN,NaN
833.0000,-0.1646,12.2373,0,NaN,NaN
834.0000,-0.0588,12.2598,0,NaN,NaN
835.0000,0.0294,12.2963,0,NaN,NaN
836.0000,0.0999,12.3273,0,NaN,NaN
837.0000,0.1675,12.3442,0,NaN,NaN
838.0000,0.2351,12.3245,0,NaN,NaN
839.0000,0.3057,12.3132,0,NaN,NaN
840.0000,0.3850,12.2992,0,NaN,NaN
841.0000,0.4673,12.2851,0,NaN,NaN
842.0000,0.5379,12.2710,0,NaN,NaN
843.0000,0.5996,12.2485,0,NaN,NaN
844.0000,0.6290,12.2344,0,NaN,NaN
845.0000,0.6495,12.2176,0,NaN,NaN
846.0000,0.6642,12.2147,0,NaN,NaN
847.0000,0.6760,12.2091,0,NaN,NaN
848.0000,0.6789,12.1978,0,NaN,NaN
849.0000,0.6877,12.1866,0,NaN,NaN
850.0000,0.6907,12.1838,0,NaN,NaN
851.0000,0.6966,12.1894,0,NaN,NaN
852.0000,0.6936,12.1922,0,NaN,NaN
853.0000,0.6966,12.1866,0,NaN,NaN
854.0000,0.7024,12.1810,0,NaN,NaN
855.0000,0.7083,12.1781,0,NaN,NaN
856.0000,0.7142,12.1838,0,NaN,NaN
857.0000,0.7142,12.1894,0,NaN,NaN
858.0000,0.7142,12.1894,0,NaN,NaN
859.0000,0.7201,12.1866,0,NaN,NaN
860.0000,0.7289,12.1838,0,NaN,NaN
861.0000,0.7377,12.1838,0,NaN,NaN
862.0000,0.7259,12.1838,0,NaN,NaN
863.0000,0.7142,12.1781,0,NaN,NaN
864.0000,0.7083,12.1725,0,NaN,NaN
865.0000,0.7083,12.1669,0,NaN,NaN
866.0000,0.7113,12.1641,0,NaN,NaN
867.0000,0.7083,12.1641,0,NaN,NaN
868.0000,0.7054,12.1669,0,NaN,NaN
869.0000,0.7024,12.1753,0,NaN,NaN
870.0000,0.7024,12.1810,0,NaN,NaN
871.0000,0.6995,12.1866,0,NaN,NaN
872.0000,0.6995,12.1894,0,NaN,NaN
873.0000,0.6995,12.1894,0,NaN,NaN
874.0000,0.6995,12.1950,0,NaN,NaN
875.0000,0.6995,12.1950,0,NaN,NaN
876.0000,0.6995,12.1950,0,NaN,NaN
877.0000,0.6966,12.1922,0,NaN,NaN
878.0000,0.6936,12.1978,0,NaN,NaN
879.0000,0.6907,12.2035,0,NaN,NaN
880.0000,0.6907,12.2091,0,NaN,NaN
881.0000,0.6936,12.2091,0,NaN,NaN
882.0000,0.6966,12.2063,0,NaN,NaN
883.0000,0.6995,12.2007,0,NaN,NaN
884.0000,0.6936,12.1922,0,NaN,NaN
885.0000,0.6877,12.1838,0,NaN,NaN
886.0000,0.6819,12.1725,0,NaN,NaN
887.0000,0.6819,12.1669,0,NaN,NaN
888.0000,0.6848,12.1669,0,NaN,NaN
889.0000,0.6907,12.1669,0,NaN,NaN
890.0000,0.6995,12.1697,0,NaN,NaN
891.0000,0.6936,12.1725,0,NaN,NaN
892.0000,0.6848,12.1697,0,NaN,NaN
893.0000,0.6760,12.1641,0,NaN,NaN
894.0000,0.6760,12.1584,0,NaN,NaN
895.0000,0.6760,12.1669,0,NaN,NaN
896.0000,0.6760,12.1725,0,NaN,NaN
897.0000,0.6730,12.1838,0,NaN,NaN
898.0000,0.6701,12.1866,0,NaN,NaN
899.0000,0.6730,12.1781,0,NaN,NaN
900.0000,0.6760,12.1669,0,NaN,NaN
901.0000,0.6730,12.1612,0,NaN,NaN
902.0000,0.6642,12.1697,0,NaN,NaN
903.0000,0.6554,12.1781,0,NaN,NaN
904.0000,0.6554,12.1781,0,NaN,NaN
905.0000,0.6584,12.1753,0,NaN,NaN
906.0000,0.6613,12.1725,0,NaN,NaN
907.0000,0.6584,12.1669,0,NaN,NaN
908.0000,0.6554,12.1641,0,NaN,NaN
909.0000,0.6495,12.1612,0,NaN,NaN
910.0000,0.6407,12.1669,0,NaN,NaN
911.0000,0.6407,12.1697,0,NaN,NaN
912.0000,0.6407,12.1725,0,NaN,NaN
913.0000,0.6437,12.1753,0,NaN,NaN
914.0000,0.6437,12.1753,0,NaN,NaN
915.0000,0.6437,12.1753,0,NaN,NaN
916.0000,0.6378,12.1753,0,NaN,NaN
917.0000,0.6319,12.1753,0,NaN,NaN
918.0000,0.6260,12.1781,0,NaN,NaN
919.0000,0.6231,12.1781,0,NaN,NaN
920.0000,0.6201,12.1781,0,NaN,NaN
921.0000,0.6201,12.1781,0,NaN,NaN
922.0000,0.6172,12.1753,0,NaN,NaN
923.0000,0.6172,12.1725,0,NaN,NaN
924.0000,0.6143,12.1697,0,NaN,NaN
925.0000,0.6231,12.1725,0,NaN,NaN
926.0000,0.6319,12.1753,0,NaN,NaN
927.0000,0.6290,12.1697,0,NaN,NaN
928.0000,0.6201,12.1612,0,NaN,NaN
929.0000,0.6055,12.1528,0,NaN,NaN
930.0000,0.6055,12.1528,0,NaN,NaN
931.0000,0.6025,12.1556,0,NaN,NaN
932.0000,0.6084,12.1500,0,NaN,NaN
933.0000,0.6143,12.1472,0,NaN,NaN
934.0000,0.6172,12.1387,0,NaN,NaN
935.0000,0.6231,12.1359,0,NaN,NaN
936.0000,0.6290,12.1303,0,NaN,NaN
937.0000,0.6260,12.1275,0,NaN,NaN
938.0000,0.6143,12.1275,0,NaN,NaN
939.0000,0.6055,12.1275,0,NaN,NaN
940.0000,0.6055,12.1415,0,NaN,NaN
941.0000,0.6055,12.1556,0,NaN,NaN
942.0000,0.6025,12.1725,0,NaN,NaN
943.0000,0.6055,12.1781,0,NaN,NaN
944.0000,0.6055,12.1838,0,NaN,NaN
945.0000,0.6084,12.1753,0,NaN,NaN
946.0000,0.6113,12.1584,0,NaN,NaN
947.0000,0.6025,12.1472,0,NaN,NaN
948.0000,0.5966,12.1443,0,NaN,NaN
949.0000,0.5849,12.1443,0,NaN,NaN
950.0000,0.5819,12.1415,0,NaN,NaN
951.0000,0.5790,12.1415,0,NaN,NaN
952.0000,0.5790,12.1415,0,NaN,NaN
953.0000,0.5731,12.1443,0,NaN,NaN
954.0000,0.5731,12.1443,0,NaN,NaN
955.0000,0.5702,12.1415,0,NaN,NaN
956.0000,0.5702,12.1415,0,NaN,NaN
957.0000,0.5702,12.1415,0,NaN,NaN
958.0000,0.5731,12.1387,0,NaN,NaN
959.0000,0.5731,12.1331,0,NaN,NaN
960.0000,0.5731,12.1303,0,NaN,NaN
961.0000,0.5731,12.1275,0,NaN,NaN
962.0000,0.5761,12.1303,0,NaN,NaN
963.0000,0.5819,12.1303,0,NaN,NaN
964.0000,0.5849,12.1303,0,NaN,NaN
965.0000,0.5761,12.1303,0,NaN,NaN
966.0000,0.5614,12.1303,0,NaN,NaN
967.0000,0.5614,12.1331,0,NaN,NaN
968.0000,0.5731,12.1387,0,NaN,NaN
969.0000,0.5819,12.1415,0,NaN,NaN
970.0000,0.5761,12.1387,0,NaN,NaN
971.0000,0.5702,12.1415,0,NaN,NaN
972.0000,0.5643,12.1443,0,NaN,NaN
973.0000,0.5643,12.1472,0,NaN,NaN
974.0000,0.5614,12.1472,0,NaN,NaN
975.0000,0.5584,12.1472,0,NaN,NaN
976.0000,0.5555,12.1472,0,NaN,NaN
977.0000,0.5614,12.1443,0,NaN,NaN
978.0000,0.5643,12.1415,0,NaN,NaN
979.0000,0.5702,12.1415,0,NaN,NaN
980.0000,0.5672,12.1387,0,NaN,NaN
981.0000,0.5672,12.1331,0,NaN,NaN
982.0000,0.5672,12.1331,0,NaN,NaN
983.0000,0.5672,12.1387,0,NaN,NaN
984.0000,0.5672,12.1443,0,NaN,NaN
985.0000,0.5672,12.1443,0,NaN,NaN
986.0000,0.5643,12.1415,0,NaN,NaN
987.0000,0.5643,12.1387,0,NaN,NaN
988.0000,0.5643,12.1387,0,NaN,NaN
989.0000,0.5643,12.1415,0,NaN,NaN
990.0000,0.5643,12.1443,0,NaN,NaN
991.0000,0.5614,12.1472,0,NaN,NaN
992.0000,0.5614,12.1472,0,NaN,NaN
993.0000,0.5555,12.1472,0,NaN,NaN
994.0000,0.5467,12.1415,0,NaN,NaN
995.0000,0.5467,12.1387,0,NaN,NaN
996.0000,0.5526,12.1387,0,NaN,NaN
997.0000,0.5614,12.1415,0,NaN,NaN
998.0000,0.5643,12.1359,0,NaN,NaN
999.0000,0.5643,12.1275,0,NaN,NaN
1000.0000,0.5643,12.1190,0,NaN,NaN
1001.0000,0.5614,12.1246,0,NaN,NaN
1002.0000,0.5555,12.1303,0,NaN,NaN
1003.0000,0.5526,12.1387,0,NaN,NaN
1004.0000,0.5496,12.1415,0,NaN,NaN
1005.0000,0.5496,12.1415,0,NaN,NaN
1006.0000,0.5467,12.1359,0,NaN,NaN
1007.0000,0.5467,12.1387,0,NaN,NaN
1008.0000,0.5408,12.1415,0,NaN,NaN
1009.0000,0.5320,12.1443,0,NaN,NaN
1010.0000,0.5261,12.1472,0,NaN,NaN
1011.0000,0.5261,12.1472,0,NaN,NaN
1012.0000,0.5320,12.1472,0,NaN,NaN
1013.0000,0.5379,12.1528,0,NaN,NaN
1014.0000,0.5408,12.1612,0,NaN,NaN
1015.0000,0.5408,12.1612,0,NaN,NaN
1016.0000,0.5349,12.1584,0,NaN,NaN
1017.0000,0.5261,12.1528,0,NaN,NaN
1018.0000,0.5173,12.1584,0,NaN,NaN
1019.0000,0.5202,12.1641,0,NaN,NaN
1020.0000,0.5261,12.1697,0,NaN,NaN
1021.0000,0.5290,12.1697,0,NaN,NaN
1022.0000,0.5290,12.1725,0,NaN,NaN
1023.0000,0.5290,12.1725,0,NaN,NaN
1024.0000,0.5320,12.1697,0,NaN,NaN
1025.0000,0.5290,12.1669,0,NaN,NaN
1026.0000,0.5232,12.1725,0,NaN,NaN
1027.0000,0.5261,12.1781,0,NaN,NaN
1028.0000,0.5290,12.1753,0,NaN,NaN
1029.0000,0.5408,12.1612,0,NaN,NaN
1030.0000,0.5437,12.1584,0,NaN,NaN
1031.0000,0.5408,12.1697,0,NaN,NaN
1032.0000,0.5349,12.1838,0,NaN,NaN
1033.0000,0.5290,12.1894,0,NaN,NaN
1034.0000,0.5290,12.1810,0,NaN,NaN
1035.0000,0.5261,12.1725,0,NaN,NaN
1036.0000,0.5349,12.1612,0,NaN,NaN
1037.0000,0.5408,12.1612,0,NaN,NaN
1038.0000,0.5496,12.1641,0,NaN,NaN
1039.0000,0.5467,12.1697,0,NaN,NaN
1040.0000,0.5437,12.1753,0,NaN,NaN
1041.0000,0.5467,12.1753,0,NaN,NaN
1042.0000,0.5555,12.1725,0,NaN,NaN
1043.0000,0.5584,12.1697,0,NaN,NaN
1044.0000,0.5584,12.1669,0,NaN,NaN
1045.0000,0.5584,12.1669,0,NaN,NaN
1046.0000,0.5672,12.1669,0,NaN,NaN
1047.0000,0.5761,12.1669,0,NaN,NaN
1048.0000,0.5761,12.1669,0,NaN,NaN
1049.0000,0.5761,12.1669,0,NaN,NaN
1050.0000,0.5761,12.1669,0,NaN,NaN
1051.0000,0.5790,12.1612,0,NaN,NaN
1052.0000,0.5849,12.1584,0,NaN,NaN
1053.0000,0.5878,12.1556,0,NaN,NaN
1054.0000,0.5908,12.1500,0,NaN,NaN
1055.0000,0.5937,12.1472,0,NaN,NaN
1056.0000,0.5878,12.1443,0,NaN,NaN
1057.0000,0.5790,12.1472,0,NaN,NaN
1058.0000,0.5731,12.1556,0,NaN,NaN
1059.0000,0.5731,12.1584,0,NaN,NaN
1060.0000,0.5761,12.1612,0,NaN,NaN
1061.0000,0.5819,12.1612,0,NaN,NaN
1062.0000,0.5790,12.1556,0,NaN,NaN
1063.0000,0.5702,12.1500,0,NaN,NaN
1064.0000,0.5614,12.1443,0,NaN,NaN
1065.0000,0.5614,12.1443,0,NaN,NaN
1066.0000,0.5614,12.1415,0,NaN,NaN
1067.0000,0.5526,12.1387,0,NaN,NaN
1068.0000,0.5408,12.1415,0,NaN,NaN
1069.0000,0.5320,12.1415,0,NaN,NaN
1070.0000,0.5349,12.1387,0,NaN,NaN
1071.0000,0.5349,12.1359,0,NaN,NaN
1072.0000,0.5349,12.1331,0,NaN,NaN
1073.0000,0.5320,12.1331,0,NaN,NaN
1074.0000,0.5320,12.1331,0,NaN,NaN
1075.0000,0.5232,12.1359,0,NaN,NaN
1076.0000,0.5143,12.1359,0,NaN,NaN
1077.0000,0.5026,12.1387,0,NaN,NaN
1078.0000,0.4967,12.1359,0,NaN,NaN
1079.0000,0.4938,12.1275,0,NaN,NaN
1080.0000,0.4967,12.1218,0,NaN,NaN
